6.4201 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x125d5cdd8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1276062e8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3360, 2100]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.9327 	EXP 	Created Choice4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Choice4', opacity=1.0, ori=0, pos=array([12., -9.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9368 	EXP 	Created Chosen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Chosen', opacity=1.0, ori=0, pos=array([  0., -11.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9458 	EXP 	Created YourChoice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='YourChoice', opacity=1.0, ori=0, pos=array([ 0., -9.]), rgb=array([255., 255., 255.]), text='Your Choice:', units='cm', win=Window(...), wrapWidth=15.0)
6.9524 	EXP 	Created choice1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='choice1', opacity=1.0, ori=0, pos=array([0., 4.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9565 	EXP 	Created choice2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='choice2', opacity=1.0, ori=0, pos=array([0., 2.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9604 	EXP 	Created choice3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='choice3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9641 	EXP 	Created choice4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='choice4', opacity=1.0, ori=0, pos=array([ 0., -2.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9678 	EXP 	Created chosen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='chosen', opacity=1.0, ori=0, pos=array([ 0., -4.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9819 	EXP 	Created Question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Question', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.9825 	EXP 	Created Wait3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Wait3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
6.9888 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Thanks for participating!\n', units='norm', win=Window(...), wrapWidth=1)
7.0183 	EXP 	text: autoDraw = True
7.7492 	DATA 	Keypress: space
7.7634 	EXP 	Imported Heart2Cond.xlsx as conditions, 30 conditions, 9 params
7.7637 	EXP 	Created sequence: sequential, trialTypes=30, nReps=1, seed=None
7.7641 	EXP 	New trial (rep=0, index=0): OrderedDict([('pic', 'eyes1.png'), ('sound', 'heart120.wav'), ('c1', 'playful'), ('c2', 'comforting'), ('c3', 'irritated'), ('c4', 'bored'), ('answerNum', 1), ('answer', 'playful'), ('marker', 120)])
7.7656 	EXP 	Set  sound=heart120.wav
7.9192 	EXP 	Sound  started
7.9191 	EXP 	text: autoDraw = False
7.9191 	EXP 	image: image = 'eyes1.png'
7.9191 	EXP 	Choice1: text = '1.playful'
7.9191 	EXP 	Choice2: text = '2.comforting'
7.9191 	EXP 	Choice3: text = '3.irritated'
7.9191 	EXP 	Choice4: text = '4.bored'
7.9191 	EXP 	image: autoDraw = True
7.9191 	EXP 	Choice1: autoDraw = True
7.9191 	EXP 	Choice2: autoDraw = True
7.9191 	EXP 	Choice3: autoDraw = True
7.9191 	EXP 	Choice4: autoDraw = True
7.9191 	EXP 	Chosen: autoDraw = True
7.9191 	EXP 	YourChoice: autoDraw = True
23.5554 	DATA 	Keypress: 1
23.7951 	DATA 	Keypress: 2
24.0217 	DATA 	Keypress: 3
24.2631 	DATA 	Keypress: 4
24.5554 	DATA 	Keypress: 3
24.8293 	DATA 	Keypress: 2
25.0975 	DATA 	Keypress: 3
25.2496 	DATA 	Keypress: 4
25.5110 	DATA 	Keypress: 1
25.7718 	DATA 	Keypress: 2
25.9385 	DATA 	Keypress: 4
26.2055 	DATA 	Keypress: 1
26.3736 	DATA 	Keypress: 2
26.5385 	DATA 	Keypress: 4
26.8737 	DATA 	Keypress: 2
27.0460 	DATA 	Keypress: 3
27.2044 	DATA 	Keypress: 4
27.4052 	DATA 	Keypress: 2
27.5712 	DATA 	Keypress: 3
27.7679 	EXP 	Sound  stopped
27.7712 	DATA 	Keypress: 1
27.8023 	EXP 	image: autoDraw = False
27.9288 	DATA 	Keypress: 2
28.6402 	DATA 	Keypress: 2
28.9207 	DATA 	Keypress: 3
29.3931 	DATA 	Keypress: 4
29.6899 	DATA 	Keypress: 3
29.8723 	DATA 	Keypress: 2
30.2049 	DATA 	Keypress: 1
30.7222 	DATA 	Keypress: 4
31.1883 	DATA 	Keypress: right
31.5401 	DATA 	Keypress: right
32.0425 	DATA 	Keypress: 1
32.2552 	DATA 	Keypress: 2
32.4574 	DATA 	Keypress: 4
32.7575 	DATA 	Keypress: 2
32.7594 	DATA 	Keypress: 3
33.1403 	DATA 	Keypress: 4
33.3216 	DATA 	Keypress: 2
33.4067 	DATA 	Keypress: 3
33.5579 	DATA 	Keypress: 4
33.7385 	DATA 	Keypress: 1
33.8263 	DATA 	Keypress: 2
34.0578 	DATA 	Keypress: 3
34.3576 	DATA 	Keypress: 1
34.5387 	DATA 	Keypress: 4
34.6102 	DATA 	Keypress: 2
34.6907 	DATA 	Keypress: 3
34.9257 	DATA 	Keypress: 4
35.1083 	DATA 	Keypress: 1
35.2376 	DATA 	Keypress: 2
35.3916 	DATA 	Keypress: 3
35.5722 	DATA 	Keypress: 1
35.6097 	DATA 	Keypress: 2
35.9712 	DATA 	Keypress: 2
36.1238 	DATA 	Keypress: 3
36.2583 	DATA 	Keypress: 4
36.4430 	DATA 	Keypress: 2
36.4753 	DATA 	Keypress: 3
36.7893 	DATA 	Keypress: 1
36.8950 	DATA 	Keypress: 2
37.0052 	DATA 	Keypress: 3
37.2886 	DATA 	Keypress: 4
37.6734 	DATA 	Keypress: 2
37.7556 	DATA 	Keypress: 3
37.8879 	DATA 	Keypress: 4
38.1221 	DATA 	Keypress: 1
38.1567 	DATA 	Keypress: 2
38.3384 	DATA 	Keypress: 3
38.4744 	DATA 	Keypress: 1
38.5882 	DATA 	Keypress: 2
38.6412 	DATA 	Keypress: 3
38.9740 	DATA 	Keypress: 2
39.2247 	DATA 	Keypress: 2
39.3542 	DATA 	Keypress: 3
39.4590 	DATA 	Keypress: 4
39.6374 	DATA 	Keypress: 1
39.7289 	DATA 	Keypress: 2
39.8421 	DATA 	Keypress: 3
40.0737 	DATA 	Keypress: 1
40.1542 	DATA 	Keypress: 2
40.3113 	DATA 	Keypress: 4
40.4908 	DATA 	Keypress: 3
40.9231 	DATA 	Keypress: 1
41.0943 	DATA 	Keypress: 2
41.3045 	DATA 	Keypress: 3
41.6082 	DATA 	Keypress: 4
41.8880 	DATA 	Keypress: 2
42.0739 	DATA 	Keypress: 3
42.3548 	DATA 	Keypress: 4
42.3876 	DATA 	Keypress: 1
42.6544 	DATA 	Keypress: 2
43.6201 	DATA 	Keypress: escape
43.8954 	EXP 	window1: mouseVisible = True
